codigo;descripcion;uni_med;cantidad;valor;codigo_cliente;cuidad
1 3500101;TINTE DUO KIT 10.1 PLATINO;UND;9;30,36;15014;JUNIN
1 3500103;TINTE DUO KIT 10.3 RUB.EXTRA CLARO;UND;6;20,24;15014;JUNIN
1 3500565;TINTE DUO KIT 5.65 CAST.C.RO.CAO.;UND;3;10,12;15014;JUNIN
1 3500662;TINTE DUO KIT 6.62 RUB.OSCURO ROJO PURP;UND;3;10,12;15014;JUNIN
1 3500666;TINTE DUO KIT 6.66 R.OSC.RO.ROJISO;UND;3;11,25;15014;JUNIN
1 3500762;TINTE DUO KIT 7.62 R.MED.P.;UND;9;30,36;15014;JUNIN
1 3500765;TINTE DUO KIT 7.65 RUB.MED.CAOBA;UND;3;10,12;15014;JUNIN
1 3501004;TINTE DUO KIT 4B CASTANO BORGONA;UNI;3;10,12;15014;JUNIN
1 3501005;TINTE DUO KIT 5NT CAST.CLARO TROPICAL;UND;3;7,5;15014;JUNIN
1 3501006;TINTE DUO KIT 6NT RUB.OSC.TROPICAL;UND;9;29,24;15014;JUNIN
1 3501007;TINTE DUO KIT 7NT.RUB.MEDIANO TROPICAL;UND;6;20,24;15014;JUNIN
1 3501008;TINTE DUO KIT 8NT.RUB.CLA.TROPICAL;UND;9;30,36;15014;JUNIN
1 3620855;GEL FINAL TOUCH 15ML SACHET;UND;24;2,4;15014;JUNIN
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;40;20,02;15014;JUNIN
1 3622202;TINTE JOVE EN POLVO N 20 NEGRO;UNI;15;32,67;15014;JUNIN
1 3870000;TINTE KLEINOD 4.0 CASTANO MEDIANO EN POLVO;UNI;4;9,2;15014;JUNIN
1 3890018;ESMALTE BARDOT 9GR. N 27;UNI;3;2,56;15014;JUNIN
1 3890208;ESMALTE BARDOT 9GR. N 16;UNI;6;5,13;15014;JUNIN
1 3890214;ESMALTE BARDOT 9GR. N 59;UNI;3;2,56;15014;JUNIN
1 3890269;ESMALTE BARDOT 9GR. N 19;UNI;3;2,56;15014;JUNIN
1 3890277;ESMALTE BARDOT 9GR. N 39;UNI;3;2,56;15014;JUNIN
1 3890282;ESMALTE BARDOT 9GR. N 42;UNI;3;2,56;15014;JUNIN
1 3890844;ESMALTE BARDOT 9GR. N 64;UNI;3;2,56;15014;JUNIN
1 9000386;TINTE JOVE CREMA 5-62;UNI;3;9,72;15014;JUNIN
1 9000390;TINTE JOVE CREMA 7-0;UNI;3;9,72;15014;JUNIN
1 9000394;TINTE JOVE CREMA 8-0;UNI;3;9,72;15014;JUNIN
1 9000395;TINTE JOVE CREMA 8-1;UNI;3;9,72;15014;JUNIN
1 9000415;TINTE JOVE CREMA 70-66 ROJO INTENSO;UNI;6;19,44;15014;JUNIN
2 9000481;ALCOHOL JANDL 100ML;UNI;12;4,8;15014;JUNIN
2 9000491;BUPREX FLASH 400MG. X 10 CAP.;UNI;1;3,31;15014;JUNIN
2 9000531;LEMONFLU X 12 ADULTO;UNI;1;1,53;15014;JUNIN
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;3;5,76;15020;LEONIDAS PLAZA
1 0080041;DESOD. NODOR SPORT AZUL 10 GR.;UND;12;6;15020;LEONIDAS PLAZA
1 0080280;MENTICOL VERDE 150 C.;UND;7;12,9;15020;LEONIDAS PLAZA
1 0160140;COTONETES MADERA CARLITOS 3 x100;UND;26;10,32;15020;LEONIDAS PLAZA
1 0160141;COTONETES MADERA CLEAN UP 3 x100;UNI;32;9,6;15020;LEONIDAS PLAZA
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;51;55,71;15020;LEONIDAS PLAZA
1 0230043;DESOD. SUTTON AC SOFT HOMBRE 30GR. ROLLON;UNI;12;7,07;15020;LEONIDAS PLAZA
1 0270219;OXIGENTA HIDROXON 20VOL. 60CC.;UND;8;8,96;15020;LEONIDAS PLAZA
1 0270220;OXIGENTA HIDROXON 30VOL. 60CC.;UND;8;8,96;15020;LEONIDAS PLAZA
1 0270760;FIJADOR SPRAYFLEX  75 CC.EXTRA FUERTE;UND;6;11,91;15020;LEONIDAS PLAZA
1 0270761;FIJADOR SPRAYFLEX 75CC. FUERTE;UND;6;11,91;15020;LEONIDAS PLAZA
1 0450058;SH. HEAD SHOULDERS 180ML.PROTECION CAIDA;UND;2;6,5;15020;LEONIDAS PLAZA
1 0450068;SH. HEAD SHOULDERS 180ML. SUAVE Y MANAJABLE 2 1;UNI;3;9,75;15020;LEONIDAS PLAZA
1 0450069;SH. HEAD SHOULDERS 180ML. LIMPIEZA RENOVADORA;UNI;1;3,25;15020;LEONIDAS PLAZA
1 0450070;SH. HEAD SHOULDERS 180ML. MANZANA FRESH;UNI;11;35,74;15020;LEONIDAS PLAZA
1 0450071;SH. HEAD SHOULDERS 180ML. NUTRICION PROFUNDA;UNI;4;13;15020;LEONIDAS PLAZA
1 0450074;SH. HEAD SHOULDERS 180ML. ALIVIO REFRESCANTE;UNI;3;9,75;15020;LEONIDAS PLAZA
1 2540001;TINTE DE ROPA MAGICO NEGRO;UND;24;13,2;15020;LEONIDAS PLAZA
1 2610500;ENVASES DE ORINA ESTERIL 150;UND;15;2,4;15020;LEONIDAS PLAZA
1 2611000;JERINGA VANJERIN 3CC. 22 X 1.5;UND;12;1,15;15020;LEONIDAS PLAZA
1 2611010;JERINGA VANJERIN 5CCC. 22X1;UND;12;1,34;15020;LEONIDAS PLAZA
1 2613000;ALGODON 8 GR. FARMACOTTON;UNI;13;2,47;15020;LEONIDAS PLAZA
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;40;20,02;15020;LEONIDAS PLAZA
2 0326456;TUSSOLVINA JARABE 120 ML;UNI;1;2,66;15020;LEONIDAS PLAZA
2 3131160;PARACETAMOL 500MG. PORTUGAL X 100 TAB.;UNI;1;2,25;15020;LEONIDAS PLAZA
2 9000481;ALCOHOL JANDL 100ML;UNI;36;14,4;15020;LEONIDAS PLAZA
2 9000484;MOLAREX X 6 (RISTRA);UNI;4;5,32;15020;LEONIDAS PLAZA
2 9000490;NEOGRIPAL F X 10;UNI;1;3,62;15020;LEONIDAS PLAZA
2 9000491;BUPREX FLASH 400MG. X 10 CAP.;UNI;1;3,38;15020;LEONIDAS PLAZA
2 9000494;GENTAMAX 0.1% CREMA 15 GR;UNI;3;1,47;15020;LEONIDAS PLAZA
2 9000498;APRONAX 275MG. LIQUID GELS X 20;UNI;2;12;15020;LEONIDAS PLAZA
2 9000499;APRONAX 550 MG X 20;UNI;2;14,8;15020;LEONIDAS PLAZA
2 9000501;FEMEN FORTE X 10;UNI;5;12,85;15020;LEONIDAS PLAZA
2 9000503;LEMONFLU 15GR. SOBRE X 1;UNI;40;18,8;15020;LEONIDAS PLAZA
2 9000515;TALCO FUNGIREX CHICO 45G.;UNI;13;21,19;15020;LEONIDAS PLAZA
2 9000516;TALCO FUNGIREX GRANDE 90G.;UNI;7;21,49;15020;LEONIDAS PLAZA
2 9000517;ALKA SELTZER BOOST TBA X 10;UNI;3;7,17;15020;LEONIDAS PLAZA
2 9000518;LECHE MAGNESIA PHILLIP.  60 ML;UNI;7;8,61;15020;LEONIDAS PLAZA
2 9000520;FINALIN FORTE X 50;UNI;6;64,26;15020;LEONIDAS PLAZA
2 9000521;MENTOL SIKURA 10GR.;UNI;12;7,08;15020;LEONIDAS PLAZA
2 9000528;ALCOHOL CHERRY 250ML SPRAY;UNI;7;12,04;15020;LEONIDAS PLAZA
2 9000531;LEMONFLU X 12 ADULTO;UNI;10;15,3;15020;LEONIDAS PLAZA
2 9000532;MIGRADORIXINA X 10 COMPRIMIDOS;UNI;2;10,36;15020;LEONIDAS PLAZA
2 9000538;BUPREX MIGRA X 20;UNI;9;81;15020;LEONIDAS PLAZA
2 9000540;UMBRAL 500MG X 10;UNI;5;10,4;15020;LEONIDAS PLAZA
2 9000541;BENZOPAREGORICA X20;UNI;1;3,1;15020;LEONIDAS PLAZA
2 9000549;SAL ANDREWS X 1 SOBRES;UNI;132;21,65;15020;LEONIDAS PLAZA
2 9000558;KUFER Q FORTE CAP. X 30;UNI;1;8,7;15020;LEONIDAS PLAZA
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;72;74,52;15022;SANTA ANA
1 0230020;DESOD. SUTTON AC SOFT WOMEN 75GR. ROLLON;UNI;13;14,2;15022;SANTA ANA
2 9000499;APRONAX 550 MG X 20;UNI;1;7,4;15022;SANTA ANA
2 9000520;FINALIN FORTE X 50;UNI;2;20,96;15022;SANTA ANA
1 0080270;MENTICOL ROJO 150 CC.;UND;20;35,7;15024;CHONE
1 0080280;MENTICOL VERDE 150 C.;UND;13;22,8;15024;CHONE
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;40;24;15024;CHONE
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;63;68,83;15024;CHONE
1 0230071;NAIPE TUN HUANG;UNI;144;47,95;15024;CHONE
1 3850065;GEL ROLDA SACHET 15GR. SURTIDOS;UNI;72;8,99;15024;CHONE
2 9000522;MENTOL CHINO 10 GR.;UNI;96;50,3;15024;CHONE
1 0010155;GEL EGO ATTRACTION 90GR;UNI;13;10,3;15027;SANTA ANA
1 0010156;GEL EGO ATTRACTION 190ML.;UNI;13;16,38;15027;SANTA ANA
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;12;6;15027;SANTA ANA
1 0161090;TOALLA STAYFREE X 10 CON ALAS;UND;15;15,6;15027;SANTA ANA
1 0230001;AFEITABIC;UNI;24;7,2;15027;SANTA ANA
1 0230008;DESOD. SUTTON CLASICO 30GR. ROLLON;UND;26;15,32;15027;SANTA ANA
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;51;55,71;15027;SANTA ANA
1 0230043;DESOD. SUTTON AC SOFT HOMBRE 30GR. ROLLON;UNI;12;7,07;15027;SANTA ANA
1 0235189;CINTA EMPAQUE X 90YD.;UNI;39;39,39;15027;SANTA ANA
1 0235195;CINTA DE EMPAQUE GRANDE X 80;UND;26;22,1;15027;SANTA ANA
1 0866220;TOALLA INTIMA ALAS X 10;UNI;150;111,6;15027;SANTA ANA
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;60;30,03;15027;SANTA ANA
1 4040162;PAPEL DE ALUMINIO FOIL 8M X 300MM;UNI;13;13,66;15027;SANTA ANA
2 9000522;MENTOL CHINO 10 GR.;UNI;12;6,29;15027;SANTA ANA
1 0030198;CURITA HANSAPLAST TRANSP. X 100;UND;1;1,9;15030;CALCETA
1 0120111;AFEIT.PRESTOBARBA ULTRAGRIP;UND;56;42,24;15030;CALCETA
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;40;24;15030;CALCETA
1 0230008;DESOD. SUTTON CLASICO 30GR. ROLLON;UND;7;4,34;15030;CALCETA
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;20;22,25;15030;CALCETA
1 2480264;SH. BAMBINI DE 325ML. LOS INCREIBLES 2 EN 1;UNI;1;4,28;15030;CALCETA
1 3620855;GEL FINAL TOUCH 15ML SACHET;UND;24;0,001;15030;CALCETA
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;420;210,21;15030;CALCETA
2 9000481;ALCOHOL JANDL 100ML;UNI;12;4,8;15030;CALCETA
2 9000522;MENTOL CHINO 10 GR.;UNI;36;18,87;15030;CALCETA
2 9000524;VAPORAL LATA;UNI;12;4,08;15030;CALCETA
2 9000527;ALCOHOL CHERY 1000ML;UNI;3;9,75;15030;CALCETA
2 9000528;ALCOHOL CHERRY 250ML SPRAY;UNI;6;10,32;15030;CALCETA
2 9000529;ALCOHOL JL 100ML;UNI;12;4,8;15030;CALCETA
2 9000549;SAL ANDREWS X 1 SOBRES;UNI;50;8,2;15030;CALCETA
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;180;964,22;15100;CHONE
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;120;187,56;15100;CHONE
1 0020221;SH. SQUIZZ MOCO DE GORILA LIANA SALVAJE 340 ML.;UNI;1;0,001;15100;CHONE
1 0050101;QUITA ESMALTE GLAMOUR 30CC;UNI;180;38,59;15100;CHONE
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;960;514,56;15100;CHONE
1 0182004;CEPILLO DENTAL MORGEM DUAL ACTION;UNI;1316;161,87;15100;CHONE
1 0222056;COLONIA PERSONI 100ML CON ATOMIZADOR;UNI;180;282,82;15100;CHONE
1 0230071;NAIPE TUN HUANG;UNI;360;86,76;15100;CHONE
1 0320001;POLVO DR.ANDERSON 120GR.;UND;13;26,68;15100;CHONE
1 0450077;SH. SEDAL DE 340ML. CONTROL CASPA;UNI;168;385,87;15100;CHONE
1 9000032;SH. SAIRO BABY 750ML.;UNI;128;221,63;15100;CHONE
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;24;144;15103;SANTA ANA
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;56;96,76;15103;SANTA ANA
1 0041006;PILA SONY CARBON X 1 AAA;UND;136;27,2;15103;SANTA ANA
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;36;18;15103;SANTA ANA
1 0080041;DESOD. NODOR SPORT AZUL 10 GR.;UND;36;18;15103;SANTA ANA
1 0080270;MENTICOL ROJO 150 CC.;UND;13;22,32;15103;SANTA ANA
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;80;48;15103;SANTA ANA
1 0160050;ACEITE JOHNSON BABY  50 ML.;UND;38;47,12;15103;SANTA ANA
1 0160051;ACEITE JOHNSON BABY 100 ML.;UND;9;18;15103;SANTA ANA
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;13;14,2;15103;SANTA ANA
1 0230924;PEGAMENTO SUPER DURA  X 1;UND;416;46,89;15103;SANTA ANA
1 0251210;TRAT. SALONIN 250ML. BLACK COLOR INTENSIFIER;UNI;1;8,3;15103;SANTA ANA
1 0274041;SH. FAMILY 1000CC. SABILA;UND;5;13,75;15103;SANTA ANA
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;1;2,75;15103;SANTA ANA
1 0274050;SH. FAMILY 1000CC. CONTROL TOTAL;UND;5;13,75;15103;SANTA ANA
1 0274052;SH. FAMILY 1000CC. AGUACATE;UND;9;24,75;15103;SANTA ANA
1 0451031;ACOND. DOVE 400ML. RECONSTRUCCION COMPLETA;UND;1;5,58;15103;SANTA ANA
1 2540001;TINTE DE ROPA MAGICO NEGRO;UND;7;3,85;15103;SANTA ANA
1 2541004;TINTE DE ROPA AZUL OSCURO GRAN COLOR;UND;7;3,85;15103;SANTA ANA
1 3320100;VASELINA 60GR. FRUTAL MILY;UNI;12;4,51;15103;SANTA ANA
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;20;10,01;15103;SANTA ANA
1 3850185;KATIVA KERATIN POST X3 SH. ACOND. TRAT 250ML.;UNI;1;16;15103;SANTA ANA
2 9000522;MENTOL CHINO 10 GR.;UNI;36;18,86;15103;SANTA ANA
1 0000037;PELOTA DE AGUA YG14;UNI;3;2,82;15127;CANUTO
1 0010150;SH. SAVITAL 550ML. BIOTINA;UNI;1;4,09;15127;CANUTO
1 0010151;SH. SAVITAL 550ML. KERATINA;UNI;1;4,09;15127;CANUTO
1 0010152;SH. SAVITAL 550ML. MULTIVITAMINA;UNI;1;4,09;15127;CANUTO
1 0010155;GEL EGO ATTRACTION 90GR;UNI;26;20,82;15127;CANUTO
1 0010165;SH. SAVITAL COLAGENO Y SABILA 550ML.;UNI;1;4,09;15127;CANUTO
1 0010167;CREMA DE PEINAR SAVITAL 275CC. COLAGENO;UNI;3;9;15127;CANUTO
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;2;3,84;15127;CANUTO
1 0041003;PILA SONY CARBON X 1 AA.;UND;20;4;15127;CANUTO
1 0080040;DESOD. NODOR CLASICO ROJO 10 GR.;UND;12;6;15127;CANUTO
1 0080045;DESOD. LADY SPRAY FLORAL FRESH 100ML.;UND;1;4,16;15127;CANUTO
1 0080108;JABON PROTEX TRIPACK FRESH 110GR;UNI;4;9,52;15127;CANUTO
1 0080270;MENTICOL ROJO 150 CC.;UND;9;16,98;15127;CANUTO
1 0080280;MENTICOL VERDE 150 C.;UND;9;16,98;15127;CANUTO
1 0120111;AFEIT.PRESTOBARBA ULTRAGRIP;UND;12;11,64;15127;CANUTO
1 0120120;HOJA DE AFEITAR GUILLETE 1X5;UND;20;12;15127;CANUTO
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;12;2,21;15127;CANUTO
1 0230015;DESOD. SUTTON ROSADO 30 GR. ROLLON;UND;6;3,72;15127;CANUTO
1 0230016;DESOD. SUTTON ROSADO 75GR. ROLLON;UND;6;6,9;15127;CANUTO
1 0230019;DESOD. SUTTON AC SOFT WOMEN 30GR. ROLLON;UNI;12;7,07;15127;CANUTO
1 0230071;NAIPE TUN HUANG;UNI;72;21,86;15127;CANUTO
1 0274030;SH. FAMILY 180ML. SABILA;UNI;4;1,6;15127;CANUTO
1 0274032;SH. FAMILY 180ML. MANZANILLA;UNI;2;0,8;15127;CANUTO
1 0274035;SH. FAMILY 180ML. CONTROL TOTAL;UNI;4;1,6;15127;CANUTO
1 0274041;SH. FAMILY 1000CC. SABILA;UND;2;5,5;15127;CANUTO
1 0274043;SH. FAMILY 1000CC. HENA Y AZABACHE (NEGRO);UND;3;8,25;15127;CANUTO
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;6;16,5;15127;CANUTO
1 0274050;SH. FAMILY 1000CC. CONTROL TOTAL;UND;2;5,5;15127;CANUTO
1 0320001;POLVO DR.ANDERSON 120GR.;UND;4;9,96;15127;CANUTO
1 0400310;GLOBO DECORATIVO N 9;UND;1;3,8;15127;CANUTO
1 0450437;DESOD. REXONA ROLLON 50ML. X2 V8;UNI;3;10,74;15127;CANUTO
1 0866220;TOALLA INTIMA ALAS X 10;UNI;46;35,34;15127;CANUTO
1 2470199;CREMA JAQUES F. BODY LOCION 1000ML.;UND;1;5,7;15127;CANUTO
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;80;40,04;15127;CANUTO
1 4040156;PAPEL DE ALUMINIO FOIL 5MX300MM.;UNI;4;3,08;15127;CANUTO
2 9000503;LEMONFLU 15GR. SOBRE X 1;UNI;12;5,64;15127;CANUTO
2 9000513;ASPIRINA ADVANCED SOBRE X 10;UNI;1;4,39;15127;CANUTO
2 9000522;MENTOL CHINO 10 GR.;UNI;48;25,16;15127;CANUTO
2 9000525;BISOLVON LINCTUS 120ML.ADULTOS;UNI;2;9,84;15127;CANUTO
2 9000540;UMBRAL 500MG X 10;UNI;3;6,24;15127;CANUTO
2 9000570;ALCOHOL CHERRY 1/4 LITRO;UNI;6;10,32;15127;CANUTO
1 0080270;MENTICOL ROJO 150 CC.;UND;13;22,8;15144;PORTOVIEJO
1 3621230;HOJA DE AFEITAR ASTRA X 5;UND;120;60,06;15144;PORTOVIEJO
1 0222055;COLONIA PERSONI 250ML CON ATOMIZADOR;UNI;28;104,4;15146;CHARAPOTO
1 0222056;COLONIA PERSONI 100ML CON ATOMIZADOR;UNI;41;79,2;15146;CHARAPOTO
1 0274041;SH. FAMILY 1000CC. SABILA;UND;15;41,25;15146;CHARAPOTO
1 0274044;SH. FAMILY 1000CC. MANZANILLA;UND;12;35,36;15146;CHARAPOTO
1 0400421;ATOMIZADOR FRASCO PERA;UND;15;15;15146;CHARAPOTO
1 0861000;TINTE COLOR TONE 20 NEGRO KIT;UND;14;33,14;15146;CHARAPOTO
1 0861010;TINTE COLOR TONE 28 NEGRO AZULADO KIT;UND;7;16,57;15146;CHARAPOTO
1 0861030;TINTE COLOR TONE 36 CASTANO OSCURO KIT;UND;3;7,1;15146;CHARAPOTO
1 0862020;TINTE HAR CREMA 2-0 X 2 NEGRO;UND;3;12,28;15146;CHARAPOTO
1 0862030;TINTE HAR CREMA 3-0 X 2 CAST.OSCURO;UND;3;12,28;15146;CHARAPOTO
1 0862046;TINTE HAR CREMA 4-6 X 2 BORGONA;UND;3;12,28;15146;CHARAPOTO
1 0862050;TINTE HAR CREMA 5-0 X 2 CAST.CLARO;UND;3;12,28;15146;CHARAPOTO
1 0862073;TINTE HAR CREMA 7-3 X 2 RUB.DORADO;UND;3;12,28;15146;CHARAPOTO
1 0862081;TINTE HAR CREMA 8-1 X 2 RUB.CENIZO;UND;3;12,28;15146;CHARAPOTO
1 3500001;TINTE DUO KIT 1 NEGRO;UND;4;13,5;15146;CHARAPOTO
1 3500002;TINTE DUO KIT 01 NEGRO AZULADO;UND;4;13,5;15146;CHARAPOTO
1 3500030;TINTE DUO KIT 3 CASTANO OSCURO;UND;4;13,5;15146;CHARAPOTO
1 3500066;TINTE DUO KIT 00.66 ROJO INTENSO;UND;42;141,75;15146;CHARAPOTO
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;12;72;15152;LEONIDAS PLAZA
1 0182003;CEPILLO DENTAL DR. COSMETICS;UNI;360;53,82;15152;LEONIDAS PLAZA
1 0230001;AFEITABIC;UNI;576;172,8;15152;LEONIDAS PLAZA
1 0450077;SH. SEDAL DE 340ML. CONTROL CASPA;UNI;12;39,11;15157;LEONIDAS PLAZA
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;6;11,55;15163;PORTOVIEJO
1 0050101;QUITA ESMALTE GLAMOUR 30CC;UNI;12;2,88;15163;PORTOVIEJO
1 0161101;TOALLA CAREFREE PROTECTOR X120;UNI;1;5,13;15163;PORTOVIEJO
1 0230922;PEGAMENTO SUPER GOMA 3G.;UNI;16;1,49;15163;PORTOVIEJO
1 0230924;PEGAMENTO SUPER DURA  X 1;UND;16;2;15163;PORTOVIEJO
1 0231185;FUNDA REGALO T/O MEDIANA MIDIUM;UND;12;2,88;15163;PORTOVIEJO
1 0274035;SH. FAMILY 180ML. CONTROL TOTAL;UNI;12;4,2;15163;PORTOVIEJO
1 0866220;TOALLA INTIMA ALAS X 10;UNI;12;9,2;15163;PORTOVIEJO
1 2613015;ALGODON 5 GR.FARMACOTTON;UND;12;1,44;15163;PORTOVIEJO
1 0000003;LECHE CREMA NO LACTEA FANS 1 KG.;UND;108;648;15166;COLON
1 0000004;VELA HONG YUN X 8 MV 7252;UNI;65;58,05;15166;COLON
1 0011030;ACEITE ROJO PARA MUEBLE MOEBEL 240ML.;FCO;54;88,39;15166;COLON
1 0011046;JABON LIQUIDO HANDS CLEAN FRUITS 500ML.;UNI;7;14,6;15166;COLON
1 0080203;CEPILLO COLGATE TWISTER X1;UNI;192;171,57;15166;COLON
1 0080270;MENTICOL ROJO 150 CC.;UND;8;13,42;15166;COLON
1 0110222;ACEITE ONLY 30CC;UND;19;5,44;15166;COLON
1 0110223;ACEITE ONLY 120CC.;UND;7;5,31;15166;COLON
1 0222055;COLONIA PERSONI 250ML CON ATOMIZADOR;UNI;28;93,22;15166;COLON
1 0222056;COLONIA PERSONI 100ML CON ATOMIZADOR;UNI;114;188,3;15166;COLON
1 0222057;COLONIA PERSONI 250ML. TAPA AMARILLA;UNI;28;85,7;15166;COLON
1 0230009;DESOD. SUTTON CLASICO 75GR. ROLLON;UND;72;68,76;15166;COLON
1 0230071;NAIPE TUN HUANG;UNI;720;173,52;15166;COLON
1 0230924;PEGAMENTO SUPER DURA  X 1;UND;128;14,31;15166;COLON
1 0231180;FUNDA REGALO T/0 PEQ. SMOLL;UND;48;6,27;15166;COLON
1 0231185;FUNDA REGALO T/O MEDIANA MIDIUM;UND;156;33,46;15166;COLON
1 0231187;FUNDA REGALO T/O GRANDE LARGE;UND;72;28,27;15166;COLON
1 0231188;FUNDA REGALO T/O EXTRA GRANDE;UND;24;14,4;15166;COLON
1 0235189;CINTA EMPAQUE X 90YD.;UNI;7;7,07;15166;COLON
1 0250005;SH. VITANE DE 400ML. RESTAURACION X2 + ACOND.;UNI;3;28,13;15166;COLON
1 0250006;SH. VITANE DE 400ML. COLOR SAFE X2 + ACOND.;UNI;3;28,13;15166;COLON
1 0251195;DECOLORANTE SOLECLAIR DE 20G.;UNI;36;35,42;15166;COLON
1 0270118;JABON LIQUIDO BAMBINI MONSTERS 280ML;UNI;24;34,28;15166;COLON
1 0270500;DETAN LOCION 120ML. ANTIMOSQUITO;UND;15;42,32;15166;COLON
1 0320001;POLVO DR.ANDERSON 120GR.;UND;13;26,68;15166;COLON
1 0450077;SH. SEDAL DE 340ML. CONTROL CASPA;UNI;34;91,58;15166;COLON
1 0450079;SH. SEDAL DE 340ML. RIZOS DEFINIDOS;UNI;4;11,88;15166;COLON
1 0450080;SH. SEDAL DE 340ML. KERATINA;UNI;12;36,76;15166;COLON
1 0450082;SH. SEDAL DE 340ML. LISO PERFECTO;UNI;8;23,76;15166;COLON
1 0450084;SH. SEDAL DE 340ML. CERAMIDAS;UNI;12;36,76;15166;COLON
1 0450127;ACOND. SEDAL DE 340ML. RIZO;UNI;6;18,23;15166;COLON
1 0450137;SH. SEDAL DE 190ML. YUYA DETOX;UNI;1;2,05;15166;COLON
1 0450140;SH. SEDAL 190ML. CERAMIDAS;UNI;9;18,48;15166;COLON
1 0450141;SH. SEDAL 190ML. KERATINA;UNI;20;41,06;15166;COLON
1 0450142;SH. SEDAL 190ML. LISO;UNI;10;20,53;15166;COLON
1 0450144;SH. SEDAL DE 190ML. CASPA;UNI;8;16,43;15166;COLON
1 0450169;SH. SEDAL 190ML. RIZOS;UNI;14;28,75;15166;COLON
1 0450170;CREMA DE PEINAR SEDAL 300ML. CERAMIDA;UND;12;37,15;15166;COLON
1 0450219;DESOD. REXONA ROLLON 50ML ANTI. FRESH MEN;UNI;20;31,96;15166;COLON
1 0450224;DESOD. REXONA ROLLON BAMBOO 50ML.;UND;20;31,96;15166;COLON
1 0450235;DESOD. REXONA ROLLON TROP ENERG 50ML.;UND;6;9,59;15166;COLON
1 0450237;DESOD. REXONA ROLLON V8  50ML.;UND;6;9,59;15166;COLON
1 0450457;CREMA DE PEINAR SEDAL 300ML. RIZOS OBEDIENTES;UNI;12;37,15;15166;COLON
1 0451004;SH. DOVE 200ML. RECONSTRUCCION COMPLETA;UND;4;10,32;15166;COLON
1 0451159;DESOD. DOVE SPRAY. DERMO CLARANT;UND;6;20,11;15166;COLON
1 0451161;DESOD. DOVE ROLLON. DERMO CLARANT 50GR;UND;6;9,48;15166;COLON
1 0451175;DESOD. DOVE SPRAY. CLEAR TONE 100GR;UND;3;10,06;15166;COLON
1 0860202;FIJADOR HAR EXTRA FUERTE 125ML.;UND;3;8,57;15166;COLON
1 0861000;TINTE COLOR TONE 20 NEGRO KIT;UND;36;76,08;15166;COLON
1 0861010;TINTE COLOR TONE 28 NEGRO AZULADO KIT;UND;6;12,68;15166;COLON
1 0861020;TINTE COLOR TONE 30 CASTANO NEGRO KIT;UND;9;19,02;15166;COLON
1 0861026;TINTE COLOR TONE 26 CASTANO DORADO;UND;6;12,68;15166;COLON
1 0861030;TINTE COLOR TONE 36 CASTANO OSCURO KIT;UND;10;21,13;15166;COLON
1 0861040;TINTE COLOR TONE 40 CASTANO MEDIANO KIT;UND;13;27,47;15166;COLON
1 0861060;TINTE COLOR TONE 60 TAB..OSCURO KIT;UND;3;6,34;15166;COLON
1 0862020;TINTE HAR CREMA 2-0 X 2 NEGRO;UND;14;54,67;15166;COLON
1 0862028;TINTE HAR CREMA 2-8 X 2 NEGRO AZULADO;UND;1;4,64;15166;COLON
1 0862040;TINTE HAR CREMA 4-0 X 2 CAST.MEDIANO;UND;14;55,73;15166;COLON
1 0862046;TINTE HAR CREMA 4-6 X 2 BORGONA;UND;1;4,64;15166;COLON
